Site,SpeciesCode,Abundance,IND_BIOM
KH,tetrquas,1,0.1971
KH,tetrquas,1,0.5227
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,kuwaspu3,1,0.0982
KH,kuwaspu3,1,0.0982
KH,kuwanigr,1,0.0123
KH,kuwaminu,1,0.0123
KH,kuwaminu,1,0.0982
KH,triohawa,1,0.0982
KH,oliainae,1,0.9707
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.1399
KH,siphacut,1,0.0088
KH,micrmini,1,0.3132
KH,baltsimi,1,0.8236
KH,baltsimi,1,0.8236
KH,baltsimi,1,0.8236
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,baltsimi,1,7.1456
KH,greeform,1,0.1084
KH,pyrajsu5,1,0.4697
KH,porcscab,1,0.3192
KH,cispaci,1,0.131
KH,cispaci,1,0.131
KH,cissign,1,0.173
KH,cisporc,1,0.1238
KH,cissign,1,0.173
KH,cissign,1,0.173
KH,oodemult,1,1.334
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,lasimont,1,0.3623
KH,brenaust,1,0.1568
KH,hyalpell,1,2.9084
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,euryarge,1,0.091
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,coelspu1,1,0.0725
KH,gastspu1,1,0.0139
KH,triohawa,1,0.3307
KH,triohawa,1,0.3307
KH,triohawa,1,0.3307
KH,kuwanigr,1,0.0982
KH,baltsimi,1,0.4179
KH,scotjs15,1,0.4697
KH,scotjs15,1,2.1359
KH,austsoci,1,0.3192
KH,austsoci,1,0.1038
KH,toxenubi,1,0.0725
KH,eupemsu2,1,0.0139
KH,sierspuM,1,0.1905
KH,plaghosp,1,0.0139
KH,toxenubi,1,0.0139
KH,anagnigr,1,0.0139
KH,televulc,1,0.0139
KH,sierspuM,1,0.1905
KH,saroadon,1,0.1594
KH,oceavulc,1,0.3623
KH,oceavulc,1,0.6562
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,koanhawa,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,orthkana,1,0.1594
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,saroadon,1,0.032
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.1399
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,dasyhawa,1,0.091
KH,cephnsp1,1,0.5417
KH,euryarge,1,0.2584
KH,euryarge,1,0.2584
KH,orthwill,1,0.0153
KH,orthwill,1,0.0153
KH,orthwill,1,0.091
KH,ctenhawa,1,0.091
KH,hypemagn,1,0.0153
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,scapexig,1,0.091
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,tetranue,1,0.1971
KH,pagiatom,1,0.8256
KH,mecydeve,1,1.706
KH,mecydeve,1,1.706
KH,kuwanigr,1,0.0123
KH,kuwaspu3,1,0.0123
KH,kuwaminu,1,0.0982
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,xylesaxe,1,0.157
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cissign,1,0.173
KH,cissign,1,0.173
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0396
KH,leptforf,1,1.4343
KH,leptforf,1,28.4713
KH,baltsimi,1,7.1456
KH,baltsimi,1,7.1456
KH,baltsimi,1,7.1456
KH,baltsimi,1,5.5737
KH,baltsimi,1,4.2221
KH,baltsimi,1,0.8236
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,porcscab,1,11.6717
KH,kuwaspu3,1,0.0234
KH,porcscab,1,6.6947
KH,greeform,1,0.0175
KH,lepiagsu,1,0.2282
KH,pyrajs17,1,0.029
KH,pyrajs17,1,0.1941
KH,porcscab,1,2.1775
KH,porcscab,1,0.1038
KH,asyngodm,1,7.876
KH,asyngodm,1,7.876
KH,asyngodm,1,7.876
KH,cisseta,1,0.13
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cissign,1,0.173
KH,cisspu1,1,0.1005
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu4,1,0.0712
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu4,1,0.0712
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,oceavulc,1,0.6562
KH,hyalpell,1,0.408
KH,orthmetr,1,0.032
KH,orthmetr,1,0.032
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,bradseti,1,0.091
KH,euryarge,1,0.2584
KH,euryarge,1,0.2584
KH,euryarge,1,0.2584
KH,euryarge,1,0.2584
KH,scapnuni,1,0.091
KH,sierspuM,1,0.0725
KH,dicoperk,1,0.1905
KH,pimppuni,1,0.3782
KH,eupeleuc,1,0.1905
KH,toxensp2,1,0.0139
KH,anagnigr,1,0.0139
KH,toxehawa,1,0.0725
KH,kuwaspu3,1,0.0982
KH,kuwaspu3,1,0.0982
KH,kuwaspu3,1,0.0982
KH,kuwanigr,1,0.0123
KH,kuwaminu,1,0.0982
KH,kuwaspu5,1,0.0123
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leptforf,1,23.5997
KH,austsoci,1,0.1038
KH,austsoci,1,0.1038
KH,baltsimi,1,0.4179
KH,baltsimi,1,7.1456
KH,baltsimi,1,0.1606
KH,greeform,1,0.0175
KH,greeform,1,0.0175
KH,greeform,1,0.0175
KH,lepiagsu,1,5.6747
KH,pyrajsu5,1,0.4697
KH,kuwanigr,1,0.0982
KH,triohawa,1,0.0982
KH,triohawa,1,0.3307
KH,pimppuni,1,0.3782
KH,toxensp2,1,0.0139
KH,sierspuO,1,0.0725
KH,sierspuO,1,0.0725
KH,sierspuO,1,0.0725
KH,sierspuO,1,0.0725
KH,erigautu,1,0.2523
KH,tetrquas,1,0.1971
KH,tetrquas,1,0.1971
KH,dasyhawa,1,0.0153
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,dicrhawa,1,2.2861
KH,dicrhawa,1,2.2861
KH,ctenhawa,1,0.091
KH,scapnuni,1,0.091
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,cisporc,1,0.1238
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,hyalpell,1,1.3142
KH,orthmetr,1,0.032
KH,saroadon,1,0.032
KH,oceavulc,1,0.1568
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,salicele,1,0.0056
KH,entolaha,1,0.0056
KH,entolaha,1,0.0396
KH,willkahl,1,0.0396
KH,scotjsu4,1,0.8407
KH,thyrjsu2,1,0.4697
KH,thyrjsu2,1,0.4697
KH,helihaem,1,0.0056
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,helihaem,1,0.0056
KH,asprsemi,1,0.0056
KH,cisnigr,1,0.242
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cissign,1,0.173
KH,protspu1,1,0.486
KH,eupespre,1,0.379
KH,oceavulc,1,0.6562
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,saroadon,1,0.408
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,dasyhawa,1,0.0153
KH,orthwill,1,0.091
KH,orthwill,1,0.091
KH,euryarge,1,0.2584
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,orthmemb,1,0.0153
KH,cecigsu1,1,0.0153
KH,phytmont,1,0.0153
KH,pimppuni,1,0.6436
KH,anagnigr,1,0.0725
KH,anagnigr,1,0.0725
KH,sierspuM,1,0.0725
KH,sierspuN,1,0.0725
KH,tetrlong,1,0.5227
KH,tetrbrev,1,0.1971
KH,tetrquas,1,0.0433
KH,tetrquas,1,0.0433
KH,kuwaspu3,1,0.0982
KH,kuwanigr,1,0.0123
KH,kuwaminu,1,0.0123
KH,salicele,1,0.0056
KH,willkahl,1,0.0056
KH,willkahl,1,0.0396
KH,greeform,1,0.1084
KH,greeform,1,0.1084
KH,carpjsu4,1,0.1941
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,helihaem,1,0.0056
KH,helihaem,1,0.0056
KH,asprsemi,1,0.0056
KH,asprsemi,1,0.0056
KH,asyngodm,1,7.876
KH,asyngodm,1,7.876
KH,asyngodm,1,7.876
KH,asyngodm,1,7.876
KH,aptevarie,1,0.549
KH,cisseta,1,0.13
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cissign,1,0.173
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,halmchal,1,0.3193
KH,protspu6,1,0.442
KH,protspu6,1,0.442
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,protspu6,1,0.442
KH,protspu2,1,0.369
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,protspu2,1,0.369
KH,cisseta,1,0.13
KH,protspu6,1,0.442
KH,protspu6,1,0.442
KH,lasimont,1,0.3623
KH,oceavulc,1,0.3623
KH,oceavulc,1,1.0403
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,saroadon,1,1.3333
KH,oceavulc,1,0.3623
KH,dasyhawa,1,0.0153
KH,dasyhawa,1,0.0153
KH,dasyhawa,1,0.0153
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,euryarge,1,0.2584
KH,scapnuni,1,0.091
KH,dicrsppu,1,0.6439
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,televulc,1,0.0139
KH,televulc,1,0.0725
KH,eulospu8,1,0.0725
KH,sierspuS,1,0.1905
KH,sierspuO,1,0.1905
KH,pagiatom,1,0.0433
KH,tetranue,1,0.1971
KH,tetranue,1,0.5227
KH,tetrquas,1,0.1971
KH,kuwaminu,1,0.0982
KH,triohawa,1,0.3307
KH,trigwaim,1,7.0954
KH,trigwaim,1,9.4502
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,entolaha,1,0.0396
KH,willkahl,1,0.0056
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.4289
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,baltsimi,1,4.2221
KH,baltsimi,1,5.5737
KH,baltsimi,1,5.5737
KH,helihaem,1,0.0056
KH,baltsimi,1,8.9463
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,eupioric,1,1.2985
KH,austsoci,1,0.3192
KH,greeform,1,0.0175
KH,pyrajs19,1,0.1941
KH,greeform,1,0.0175
KH,greeform,1,0.0175
KH,greeform,1,0.0175
KH,greeform,1,0.0175
KH,mecydeve,1,0.1941
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.0375
KH,oceavulc,1,0.0375
KH,oceavulc,1,0.0375
KH,oceavulc,1,0.0375
KH,oceavulc,1,0.1568
KH,oceavulc,1,0.1568
KH,oceavulc,1,0.1568
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,orthmetr,1,0.1594
KH,nabiosci,1,0.3328
KH,saroadon,1,0.032
KH,dasyhawa,1,0.0153
KH,sylvcinc,1,0.9618
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,psycalte,1,0.0153
KH,orthwill,1,0.091
KH,lispspu1,1,1.5376
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,dicrnrgr,1,0.9618
KH,scapnuni,1,0.091
KH,cecigsu1,1,0.0153
KH,bradseti,1,0.091
KH,scapspuB,1,0.0962
KH,kuwaspu3,1,0.0982
KH,kuwaspu3,1,0.0123
KH,kuwanigr,1,0.0123
KH,kuwaspu4,1,0.0123
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,willkahl,1,0.0056
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,stelspu1,1,0.383
KH,prishawa,1,0.6436
KH,anagspu3,1,0.0139
KH,anagspu3,1,0.0139
KH,eupensp1,1,0.0725
KH,aphyspu1,1,0.0139
KH,anagnigr,1,0.0139
KH,dicoperk,1,0.1905
KH,sierspuO,1,0.0725
KH,sierspuN,1,0.0725
KH,cissign,1,0.173
KH,cissign,1,0.173
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cissign,1,0.173
KH,cissign,1,0.173
KH,protspu6,1,0.442
KH,protspu6,1,0.442
KH,protspu1,1,0.486
KH,protspu6,1,0.442
KH,protspu1,1,0.486
KH,protspu1,1,0.486
KH,tetrquas,1,0.0433
KH,pagiatom,1,0.2523
KH,trigwaim,1,7.0954
KH,leiahawa,1,0.1399
KH,leiahawa,1,0.1399
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.4179
KH,baltsimi,1,0.8236
KH,baltsimi,1,0.8236
KH,baltsimi,1,4.2221
KH,baltsimi,1,0.1606
KH,baltsimi,1,0.1606
KH,greeform,1,0.1084
KH,helihaem,1,0.0056
KH,enicmolo,1,3.357
KH,pauaswez,1,0.0139
KH,plaghosp,1,0.0139
KH,eupemsu4,1,0.0725
KH,eupemsu2,1,0.0139
KH,micrsubo,1,0.3132
KH,micrsubo,1,0.1424
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,trioohia,1,0.0982
KH,dasyhawa,1,0.091
KH,dasyhawa,1,0.091
KH,dasyhawa,1,0.0153
KH,dasyhawa,1,0.0153
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,orthwill,1,0.091
KH,orthwill,1,0.091
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,ctenhawa,1,0.091
KH,phytmont,1,0.0153
KH,phytmont,1,0.0153
KH,scapinae,1,0.091
KH,bradseti,1,0.091
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,willkahl,1,0.0396
KH,eupespre,1,0.379
KH,halmchal,1,2.034
KH,oligspu4,1,0.0763
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,0.6562
KH,oceavulc,1,1.0403
KH,oceavulc,1,1.0403
KH,orthmetr,1,0.032
KH,orthmetr,1,0.1594
KH,hyalpell,1,1.3333
KH,banzniti,1,28.4713
KH,scotjsu4,1,0.4697
KH,scotjsu4,1,0.4697
KH,larejsu1,1,0.1941
KH,asprsemi,1,0.0056
KH,baltsimi,1,0.4179
KH,greeform,1,0.0175
KH,greeform,1,0.1084
KH,lepiagsu,1,0.4446
KH,helihaem,1,0.0056
KH,toxoaura,1,0.1084
KH,asyngodm,1,7.876
KH,asyngodm,1,7.876
KH,cisseta,1,0.13
KH,cisseta,1,0.13
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,cisporc,1,0.1238
KH,eupespre,1,0.379
KH,eupespre,1,0.379
KH,dasyhawa,1,0.0153
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,forchard,1,0.091
KH,euryarge,1,0.2584
KH,orthwill,1,0.091
KH,orthmemb,1,0.0153
KH,scapnuni,1,0.091
KH,cecigsu1,1,0.0153
KH,dicrhawa,1,2.2861
KH,sylvcinc,1,0.9618
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.0153
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,hypemagn,1,0.091
KH,ctenhawa,1,0.091
KH,enicmolo,1,3.357
KH,televulc,1,0.0139
KH,pauaswez,1,0.0725
KH,coelspu1,1,0.0725
KH,coelspu1,1,0.0725
KH,tetrquas,1,1.7866
KH,tetrquas,1,0.0433
KH,tetrbrev,1,0.1971
KH,kuwaspu3,1,0.0982
KH,kuwaspu3,1,0.0982
KH,kuwaspu3,1,0.0982
KH,kuwanigr,1,0.0123
KH,kuwanigr,1,0.0123
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,kuwaspu4,1,0.0982
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0396
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
KH,salicele,1,0.0056
